sumtime,abscissa,total,meanv,meanv1,meanv2,meanv3,meana,meana1,meana2,meana3,standardv,standarda,label
1247,229,70,197.6276782567,300.7459505541,225.3000717195,66.8370124963,12328.5040278642,18299.6279998217,14815.8088211867,3870.0752625842,146.8406803912,9846.8236841544,1
702,123,24,318.6213906439,937.7801120448,44.2135500817,64.9051928464,21459.2949786220,62779.5198961938,2461.3381350438,5268.2540413775,390.6855686655,26675.9212972714,1
1301,163,64,157.0724726638,313.5328825842,136.1807971052,21.5037383020,10076.6044026402,19499.3395776031,9328.1887124813,1402.2849178361,148.0415038274,10429.1156765681,1
679,136,35,232.5968287212,590.6120023767,83.5598354174,44.7638146168,13910.4079408443,35263.8505392254,5146.1332813551,2585.8225420293,267.9496933406,16055.4257567246,1
482,102,28,218.5729847495,387.2730573711,185.6209150327,82.8249818446,13124.1105233346,23391.5715584224,11093.1692938613,4887.5907177202,166.3156617920,10048.1547519386,1
646,185,38,293.0827067669,664.4063180828,142.5994008715,96.6659602437,18012.9411693304,41358.4296282057,8423.4234384567,5758.0488721063,320.0155468374,20170.5001400560,1
957,73,45,97.4396004286,141.8162440415,116.0480859010,48.3744142616,6029.0204454170,9128.2526250245,7002.7086270238,2817.3887192623,65.9191108489,4363.5377428228,1
1059,162,55,126.6649642272,233.5145881715,114.3028629580,32.1774415522,7416.0048982231,14077.8497015675,6467.3371206929,1702.8278724089,103.7275892726,6222.0542075292,0
680,107,42,152.7839090608,116.2837916232,228.2365510307,137.3366013072,9334.9251468831,7083.2231219380,13885.8580238698,8471.8366251310,130.4022601263,8182.7242895002,1
760,109,33,204.2991965411,429.0530303030,183.7714998280,40.9328988005,13296.4724501786,28123.6656336088,10936.2335310726,3488.8126758903,180.7410504889,12912.7945637642,1
803,91,43,149.2147420731,305.8198279312,112.9788318836,28.8455664046,9169.3049315485,18514.2688319492,7470.0764754133,1523.5694872830,164.8129224357,9989.5886913308,0
2351,162,80,240.9765293766,310.0607618216,314.0587178583,108.0784365028,14948.3759823804,18441.1558888452,20279.0172574994,6699.8923385804,291.7307883387,19777.3095463241,1
1726,151,62,315.3027387420,424.4688985232,461.1559018854,76.0485527544,20115.4486250235,28937.1316036462,27848.0403925609,4566.9463101145,361.0473541043,25724.7861454780,1
984,142,46,182.6407894365,368.4303896997,140.9313725490,38.5606060606,11011.2766853169,22055.7269120963,8519.8601499423,2458.2429939122,157.1069008841,9408.5753167927,1
996,190,42,201.9812803170,380.2790346908,195.2488687783,61.4899806076,12292.1588928892,23402.3803714548,11817.9952976666,3547.2023776831,151.7702839807,9322.3493284325,0
1087,58,48,161.0274545656,307.1392943142,142.7015250545,54.7118716035,9833.8579041389,18246.6400478652,8768.5113987498,3797.6033196869,146.4138882159,8927.2299049485,0
863,35,46,198.7967773371,425.8756494051,107.9139433551,62.6007392511,12178.6823454290,26332.7418237882,6493.4929763481,3709.8122361507,203.9865358495,12799.6471878361,0
1104,149,47,159.1438549971,312.8081232493,140.3244780102,34.9085540649,9619.7964276015,18972.2607180127,8493.5150912771,2034.9332353547,143.6850420771,8862.5446671656,0
809,42,46,153.3256676053,357.8881435615,68.7223368880,33.3665223665,9469.1277698171,21956.4351199042,4190.8575959176,2260.0905936296,173.0671776799,10937.8996027158,0
612,128,28,103.1641976301,224.9318582652,39.3446852425,45.2160493827,6626.0460543604,14906.3604797767,2329.2451044293,2642.5325788752,131.8166331666,9533.5637617031,0
1074,175,41,257.2285314287,625.6158873806,127.5690168105,38.2875002048,15566.4262027213,37560.7035591176,7880.2204109039,2455.7720383516,302.9590923498,18038.0880504561,1
1385,86,58,103.4917658066,219.6884755749,72.6178190574,18.1690027875,6356.2200807140,13888.1484695794,4374.5011477817,806.0106247810,121.3229818729,7635.7307623940,0
462,67,29,218.5453449261,455.2755432657,31.0846560847,193.5586515308,13464.2724631392,28002.2475465165,2206.5539178634,11680.0461987200,215.6463494499,13069.5683479272,0
718,127,24,276.0462368488,672.4939975990,129.5751633987,104.9399029341,16521.7947692646,40313.9065500150,7864.6701055150,6107.3204434823,270.3069387472,16216.5542323491,0
261,42,17,157.1788658645,374.0508021390,46.4052287582,82.5163398693,10135.4742925248,24866.9167492795,2693.4085180913,4873.1924687086,124.3085025911,9076.0379254153,1
724,45,29,90.2228694508,195.9150326797,67.9673721340,16.8109668110,5488.0510311539,12066.1257422359,4197.0803238991,810.7304752326,83.5379530855,5198.6986398242,1
1392,46,61,206.1307173913,464.2900142513,116.3042717087,37.7978662138,13188.6033580975,30243.1550271452,7191.9162068422,2130.7388403050,253.0127763264,17862.5256616109,0
562,46,25,141.3679100060,384.2754569777,11.2403100775,28.5879629630,8460.6259354069,23055.1323207192,623.1596658855,1703.5858196159,190.4435260193,11519.5246034704,1
589,131,35,242.9520131066,439.7970751299,239.7578728461,71.3876379898,16562.3180562391,32080.1291998426,14765.7982409640,4346.6920057506,217.6916192099,19528.9183527657,1
1065,100,46,129.2654607747,177.5937392501,141.1383442266,69.0642988476,7844.5435554851,10770.4164718591,8572.9905342675,4190.2236603287,99.4254871853,6501.1298310933,1
1352,70,42,202.3626841573,316.6028396202,263.6922540375,57.9256794536,12450.4893806373,19058.1995183846,17102.3013019003,3106.4272263405,189.9967058176,13491.6929937681,1
635,98,31,89.5069989435,154.3959882804,56.4075630252,57.7174455250,5404.5564031644,9311.4548702241,3545.9956041240,3356.2187351453,100.6327280583,6147.5436057832,0
184,36,10,222.4920776391,537.1732026144,100.0000000000,30.3030303030,13636.8038226862,32106.2078153702,6049.3827160494,2754.8209366391,161.2823558722,9468.0084648241,1
616,106,23,317.4293064333,905.5322128852,59.8739495798,32.2288006112,19327.8546396866,55315.2118690614,3587.6482946120,1841.8258467704,370.4892177614,22851.1357893231,1
2280,225,43,317.2439518443,730.3279645191,178.7464985994,42.6573924143,20048.7141891605,47105.2270990095,10556.2411511446,2484.6743173274,351.9327197622,23911.2695927881,1
344,134,22,379.1885946298,824.8556998557,198.6227824463,114.0873015873,23504.9162376228,51440.0367202283,12054.4849203298,7020.2270723104,309.4496419941,18820.4735962967,1
497,121,15,533.6826821124,1453.2271241830,382.3529411765,32.3093220339,34510.1806665500,94383.5441992701,22491.3494809689,3910.7386526860,565.8411649273,38433.4654139866,1
674,92,33,179.2771637353,430.2287581699,107.4118507052,36.0463150778,12522.9068099512,30238.1619859273,7673.4977747715,2161.6420311451,188.5102778373,16598.6344060894,1
1944,144,134,275.7903573035,377.6226551227,283.2638951957,172.7524842582,37553.0117520644,52104.4867610344,38062.7590451502,23345.2669898282,340.5499274636,49246.8820522722,1
1300,79,62,148.2051797641,232.9289215686,169.9433479532,49.1535287586,9121.1822078542,13944.9440519672,10215.2199930610,3659.4416889271,103.4054704553,6789.0300553123,0
555,231,35,413.6252540232,864.9976657330,303.4387997623,110.0415923945,26104.2121497452,55879.3329547109,18114.1935259943,6692.2201639618,352.7732016676,22744.6307745089,1
1315,141,66,125.6347112687,215.2704064082,126.6339869281,46.9649510670,7470.9911987169,12856.9620093464,7565.6283755332,2701.9061825774,90.1312573439,5455.2149110572,1
884,99,42,140.1845875371,297.3039215686,116.1387631976,28.6779374661,8582.2089682105,18454.1155891718,7030.7031812222,1582.1479755007,126.5752256732,8067.5062003843,1
482,129,25,310.3744553377,613.1740196078,215.0633169935,102.8860294118,19293.4664329603,39060.5326076509,12818.2528287731,6001.6138624568,299.6938129831,18657.6629377775,1
993,156,41,262.1657320148,690.1466306444,90.6737053796,25.8434547908,17299.1863970121,46143.5147785368,5638.5836972631,1446.1673611604,330.3070467692,23000.9617424314,1
983,141,48,175.2201140255,450.9726112667,54.3102594573,43.7401532226,10822.1621158999,27306.3605434912,4286.6416655399,2316.4390874553,217.2226388161,13553.0743407472,1
438,49,23,124.6859349801,259.1619981326,94.0476190476,38.6604641857,8201.9294893636,17848.5848315361,5666.3359788360,2262.5718704849,119.0486605646,9049.8729512184,1
862,174,42,152.2281795479,316.1201857469,111.4666556040,52.5174172233,9614.0305785330,19522.3476746129,6723.0993278566,4075.7263605962,127.5010070481,8070.9036066820,0
907,219,48,76.1353221491,133.1870525988,56.0473078120,49.3229823231,4627.5920499915,8152.3621067890,3525.8570022054,2821.5693143124,74.5710391636,4728.0914217824,0
1562,130,50,160.7683963271,435.3497023810,34.0258456986,22.9776656722,11301.0781747151,30882.2022037982,1976.8344911991,1750.5152150677,324.5691498801,25131.8386066435,1
841,218,44,308.5621229316,725.8147996041,185.4358410031,36.4758798256,20975.5912495721,50239.5762473887,12086.0554578196,2099.3985613345,360.3697112033,29971.9888353758,1
775,102,34,219.4344801220,598.1134878194,19.1481377240,41.0418148227,13225.7958943768,36268.8605101379,1096.1254949983,2312.4016779942,336.0846940722,20445.8147006957,1
1062,68,48,166.4920173090,410.8006535948,86.9031555274,23.9711784459,10277.9920831212,25790.5840168311,5089.2055413449,1324.5856356037,196.9172990048,12623.2221985484,0
744,140,39,215.6637281570,596.1873638344,51.2983142059,35.4494611235,13475.1024939055,36791.6964806983,3909.3342544236,1970.1271622456,381.8736562382,23439.8581124629,1
1000,240,53,265.7313563517,571.6788005192,185.1367784966,56.0097462954,15911.1386788077,34367.8537605269,11081.2362755829,3220.2753343608,324.5270718670,19928.1857190850,1
1982,140,36,285.1901625286,567.4550939257,177.1821152704,162.7860352131,15290.7399173404,34597.6432786055,10785.9581736240,3268.7528302173,349.9318438791,18850.9721558089,1
1589,133,68,114.9887795597,173.5294117647,139.0188651218,37.6448244997,6845.4684301902,10379.9856989736,8362.3064434231,2105.2708040916,89.8318578070,5504.5584121851,1
1505,119,56,108.2210461170,125.5281108545,47.3017783760,157.8455294602,6380.9425762160,7925.6539815499,3046.4356823495,8525.2348745383,127.8103130777,7195.8717636107,0
1059,152,51,173.4995793172,390.7846850862,118.6911783761,32.7103219041,10388.4524036293,23382.5271061291,7264.7485651049,1816.6380901077,183.8479307085,11129.7911315966,1
348,48,16,188.8717709306,322.8408029879,219.5098039216,24.2647058824,11683.7098492265,20155.2841997365,13422.5538254518,1473.2915224914,126.1521818709,7779.7386480969,1
875,238,54,271.3374563789,589.2925797770,166.8108419839,89.8310010676,17005.9017409165,37388.2484238088,10103.3562694590,5526.7948519425,262.6907705525,17411.3701668959,1
1221,136,52,156.0317438243,354.4598231449,97.4608379604,16.1745703676,9795.5486961288,22727.0729834930,5855.0418031770,804.5313017164,166.0474364658,11336.7096994291,1
1030,50,34,96.0858585859,133.9497920380,141.4289958408,12.8787878788,5884.9056621146,8246.7887011212,8491.2720534837,916.6562317389,110.1589497024,6875.2752803479,1
591,40,33,73.2506824299,143.2237288855,40.2777777778,50.9006771124,6761.0704717853,11135.3979526190,2842.9783950617,7657.0491620322,71.5484134508,12371.2589569648,0
1801,43,90,190.4722185485,277.9975208474,220.1093080911,86.4458417792,11555.9617192535,16792.3362625044,13480.7370754627,5191.7746969832,181.1250399458,11321.1399994433,1
1035,58,57,120.8781846072,240.2668845316,95.6978161635,40.1007625272,7592.2827063443,15276.0794459396,5926.3876135664,2417.9680268985,132.9482857007,8438.7518428286,0
784,35,21,90.2887667888,262.6571141277,11.3960113960,26.9094304388,5358.7980246887,16006.3110904596,541.7975503446,1314.5514414916,117.2265139134,7048.8768119055,1
334,70,16,251.0305584222,638.4803921569,79.0849673203,35.5263157895,14828.4813009135,37898.4244841728,4470.5027980691,2116.5166204986,267.9147563829,15508.8271040408,1
817,209,33,394.7091850721,1169.4375644995,74.0546218487,19.5772058824,24510.0899164102,71178.6492596604,6146.5578878610,1107.0805849914,578.2750231794,36105.2542822882,1
686,106,30,215.4914523440,570.4144620811,97.2280355309,26.7188488299,13583.3096267097,35065.8468119758,7332.3414994627,1370.2538190706,253.7117546553,15882.6359036357,1
936,116,77,233.9832609541,453.3333333333,216.1269841270,41.8487958402,32740.4992529871,63571.4285714286,31487.2763920383,4472.4127656138,216.1830281034,32285.7701630700,1
656,113,35,254.3066434719,581.0699104817,134.3731431967,70.5956625074,16456.6437880630,38674.4759184776,7967.3925918159,4224.1213800830,244.4466865897,16610.4072358342,1
810,78,38,162.9945727784,311.6443068455,150.7557189542,40.1665736002,11248.5984393936,23050.4089648913,9118.5564980349,2514.2130585373,204.1435289311,17930.3012317181,1
510,51,25,118.0369786804,229.0951797386,66.7830882353,58.2326680672,7329.3853096340,14856.2960893780,3665.9629108997,3465.8969286244,84.7591937775,5823.1025345050,1
1148,127,44,181.3030054378,375.2067493664,132.8081232493,48.8443583718,11247.8987148481,23050.7733361007,7983.8598020908,3512.4843431276,147.6491114434,9160.4768719571,1
640,125,35,220.0909888842,482.8945564240,141.7059247942,55.6807571513,13627.5158395161,30156.1980702585,8522.9703017075,3442.2442229021,226.8040892389,14894.1204288204,1
2193,150,49,154.2622177400,370.9746051198,81.6885461926,10.1235019075,9110.8759078967,22200.9391661001,4710.1585304733,421.5300271169,187.2369324973,11426.0169324057,0
1022,107,49,124.3957216845,275.1444327731,65.7753912969,32.2673409836,7787.1097365830,16614.6306868336,3839.5960613683,2907.1024615471,121.4332415620,7988.3358837569,1
988,190,41,243.5771933751,631.5596356886,61.3454356101,56.5632160093,14523.7099069423,37844.4982270949,3783.3505595132,3060.4893885988,306.8532188843,18912.7136605029,0
825,156,36,258.9329167154,684.3211527035,110.3468899522,29.2094196207,16961.6514760984,45991.4085831401,6494.4589594001,1483.0235177729,409.8470380262,27019.0413409838,1
2119,133,76,308.6761611541,703.7930493620,186.2501433322,35.9852907682,18506.6007221315,42243.0372559527,11177.0775431798,2099.6873672622,366.8776292997,21881.6985970640,1
1052,182,44,185.0627658417,393.5068471833,157.8139589169,17.0862604135,11625.6858236830,25352.8486406666,9445.2678266296,909.3471340160,200.1956293745,13664.3028114621,0
781,121,33,168.7907706060,478.3251633987,31.7794117647,30.0258907759,10247.5033886779,29447.4928179333,1814.7080449827,1529.8099808533,271.5753056890,17150.8346416560,0
829,124,27,280.8202324322,622.4468954248,252.2977941176,37.9210658622,17468.3543530611,39100.2542424922,15010.1898909073,2661.7075140491,278.9611748910,17353.3320006108,1
955,139,41,212.6766119821,406.5530058177,205.7880844646,42.0484850472,14316.7311292899,29323.1758201018,12266.8780621852,2461.4265155280,189.7462421566,17525.5646939756,1
235,53,13,242.9874727669,563.4191176471,136.0294117647,29.5138888889,14255.2733012232,32786.1429498270,8231.5095155709,1748.1674382716,197.6639408818,11394.2868293220,1
453,90,21,256.3098964824,544.5669934641,197.9166666667,111.8826614771,15353.7781411186,33046.8216017344,11757.0465686274,6375.3923000335,169.8429251778,10533.7780709262,1
458,190,24,494.3843411986,1350.7986527945,191.7016806723,81.9053590428,32706.9322029953,90857.4919424664,11703.3026445872,4904.8397942165,558.6272864119,38624.7932638371,1
2110,68,93,92.6649548951,118.4966217706,126.3629643777,39.3129421966,5697.5938386015,7580.0776141540,7332.6271329814,2559.9163579090,108.2659573494,6916.6177469050,1
951,152,56,163.1218532070,286.0576004281,161.1311776172,51.2391067538,9995.0964138026,17183.1418123757,9768.3621819066,3589.0683812256,133.3337489211,7986.1584796371,1
731,123,39,82.6380462216,180.1006228702,56.4882897603,25.0982337379,5004.2376321959,11004.8132525791,3490.5984566121,1351.3407927623,96.7520517100,6271.4651479785,0
552,56,20,165.9906036462,336.3724875915,170.9150326797,18.3493912750,9833.7207486408,20125.2089784474,10391.5160835576,623.3906420243,133.6726941217,8288.2224775168,1
251,120,16,464.0044146314,1092.9248366013,276.0620915033,23.0263157895,27952.8058128533,65923.9328356615,16599.2179823999,1335.2666204986,391.1363636591,24016.3885901726,1
745,30,31,55.3664163107,113.6169467787,32.6639621366,19.8183400168,3700.6420054782,7236.8066098989,3006.8769388336,858.2424677021,71.2736563648,5654.1309128773,1
843,239,38,400.7691560089,1032.9158783396,165.8156318083,36.9733875462,24969.7408449046,64307.2190326373,10010.8259421234,2671.9892970286,499.4574241897,30636.0646402025,1
1177,150,56,162.8058496126,292.8286129267,175.1043936093,29.5293117247,9979.5590832644,18048.4343035205,10652.3158086159,1792.3470867272,142.3389892412,8919.6558121768,1
415,106,16,395.7135076253,895.4738562092,269.4444444444,22.2222222222,23808.9841691942,53660.7488038789,16531.6358024691,1234.5679012346,359.7093549068,21403.5961463812,1
569,42,24,101.8773075780,226.4355742297,61.7763772176,46.5277734519,6413.8785859404,13821.1693991322,4791.3281598042,2461.6749377248,91.6284850729,6221.7801382229,1
1023,131,57,237.1905002899,625.6581336238,78.0954974582,34.1723698199,15527.5496732528,41694.1908768470,4588.5448557298,2025.1965842096,362.5484141308,25260.7354341033,0
870,198,24,530.5188346748,1384.5665538943,180.1120448179,178.4547152194,36412.9168751461,98988.0881890687,10355.1747496384,10299.1782224873,572.9029350993,44541.7912887236,1
783,83,46,110.9842553006,213.3769063181,70.4134928825,49.1623667011,7708.8283529169,12921.1058424822,4196.7210424998,6008.6581737687,110.6230056819,10585.6857996874,1
905,110,30,208.3450608923,441.5979354705,136.9920431941,92.7441064329,12228.6320567185,25606.3387440428,8327.9182798192,5469.1129366754,174.1376299976,10144.8620073477,1
1177,49,56,162.8058496126,292.8286129267,175.1043936093,29.5293117247,9979.5590832644,18048.4343035205,10652.3158086159,1792.3470867272,142.3389892412,8919.6558121768,0
767,78,38,117.2919832926,305.7938453159,23.7553132254,32.1011232776,7123.6994059939,18430.1749816666,1323.2533976735,2211.3114558078,175.4574167628,10720.5387941648,1
1059,196,35,314.5070376021,839.4273618538,108.1542752942,24.5310245310,20612.2518906269,54524.8836221209,6308.4140629507,2877.2990677753,367.4179237538,24386.3383168732,0
1179,174,59,181.0867524713,362.0957826596,148.7788097695,41.9165466937,11259.4080317724,22809.3900806098,8965.4985374496,2595.9358999826,180.2320704914,11681.8504132407,1
2333,181,76,285.2137144078,422.2205022360,324.6297913142,108.7908496732,17382.9733322561,25744.7510614274,19807.3124912383,6596.8564441027,282.1069639295,18263.0291841184,1
836,57,30,108.6100089210,248.5088674846,50.5070546737,50.9496621427,7435.3889258013,14568.7800152818,5134.0641709359,4255.6312413642,151.2308143264,10063.1197292581,1
1258,119,64,138.8891968556,324.2222620042,55.1704014939,37.2749270688,8285.2083874842,19325.9463418124,3368.6934741217,2160.9853465184,187.9532471942,11182.8100990640,0
1043,210,46,88.0468522628,200.5501089325,49.3622565795,14.2281912765,5362.6751235369,12612.2169001951,2820.2129325380,655.5955378776,115.4030031943,7796.2367253485,0
592,33,28,71.8992371005,157.5871459695,35.3602552132,22.7503101187,4982.4577620431,11563.6184266735,2263.6833872983,1120.0714721574,81.3746315273,6686.4386115586,1
4305,111,149,236.2758460883,305.8824885313,255.5293442241,152.2376615521,15885.4996181463,20805.3410179958,17589.2504841060,9586.1012220952,335.2273296457,28044.1093686144,1
436,48,17,164.6678815487,451.5849673203,62.2910216718,13.0612319637,9954.1259202721,27636.8290507924,3912.7248096566,303.6490844216,190.2490447766,11999.2172112673,1
628,52,24,162.5751354049,452.3615001556,51.0037348273,30.8102099191,10028.1744248231,26635.6614510970,3039.9346557795,3274.1198603995,190.0372519526,11388.1280102346,0
2617,96,98,187.8948955914,178.9199244124,209.6018134735,181.0346643757,11928.9456378279,11499.4973004850,12926.4028918874,11733.7162722935,237.8228239656,16397.8567973214,1
437,75,28,180.4505859287,347.3608449228,104.7372652765,89.2536475870,13133.1890922501,26452.9638506690,6619.6802946548,6326.9231314265,147.7463593175,15800.1020988088,1
744,69,28,158.0839821036,342.4125438831,97.5256769374,34.3137254902,11503.4795418664,25659.3107561508,5862.4936902866,2988.6341791619,197.9886963626,15706.0322730280,1
504,136,30,316.3973950722,736.2109658678,115.9041394336,167.3876121536,26565.2240944908,66350.1936873757,7161.6329901605,12087.2287380454,349.4444379172,54158.6403364317,1
686,98,27,76.7289736407,169.6676587302,36.3051470588,43.3963585434,4896.7150908461,9737.4328782439,2155.2633001730,4021.6278668330,86.2327660725,5604.4454164305,0
1053,177,44,290.2869536106,543.5757636388,258.1640989729,89.8557806207,17511.2875896840,32957.9397312925,15582.5192958447,5244.2099983209,279.3194232729,17044.9927708131,0
753,103,26,252.3358830712,616.9518288084,154.1564542484,17.4413515406,15828.9459824551,39522.1797969222,9063.4169483425,879.8594499074,269.0690852362,18137.4058404405,1
1395,35,46,184.0967085661,280.6372549020,249.3630317624,22.2898390339,12472.7255126776,21177.2169379735,15105.2470965051,1135.7125035544,157.1700830320,15980.5793697434,0
678,68,28,146.4530516560,371.0019192862,40.9762833008,27.3809523810,9047.3482954320,23099.3781711426,2329.9399577838,1712.7267573696,179.4799987189,11628.0909459757,1
769,179,36,84.6786213511,196.4719839502,29.0133959920,43.9465970842,5234.5981214781,12586.2745419203,1569.9335821861,2499.3313533238,145.9199317736,9084.4150481515,0
1193,129,49,156.7605519327,318.9848856209,132.1355470380,19.1612231393,9765.2340994315,20510.9204459289,7872.6808706358,912.1009817298,161.1236903421,11091.2540094661,0
745,89,35,155.3556226412,306.1274509804,105.4515745692,68.6110807960,9394.6436908129,18442.2057221581,6454.4655998664,4141.3182677609,132.5352037813,8096.0356705388,1
932,208,49,258.8980493513,647.7437850140,78.5491608924,50.4012021475,15928.8744941189,40026.5409217200,4740.9173101140,3019.1652505229,387.3154021501,25010.8646249510,1
793,112,42,160.7883154040,302.0361990950,152.2789817681,52.7864292570,10019.8627543848,19209.0381904396,9183.6388980530,3208.4285214902,124.5482393520,8236.2774742264,1
884,82,38,131.5215742382,327.8458605664,59.2437858982,18.4352074364,8358.3321538313,21152.4291316018,3906.3117325507,712.7832768274,148.6901280005,9927.6756692465,1
1297,222,63,208.7261837102,444.2092670401,129.4117647059,73.4301377556,12532.7510378073,26762.7663742512,7818.0667691913,4270.6950737602,220.9136143948,13156.5658890232,1
664,150,31,284.9140643212,785.2340901273,48.5380305969,20.9700722394,17329.8093106286,47153.6135214289,3792.3482814056,1043.4661290512,419.9201866672,25380.9733531116,1
825,167,39,161.8205401410,362.3606921401,98.0112044818,52.0598138245,10067.9426120048,22319.4219028985,5819.4073272010,3742.9890412490,206.3098820950,12176.7418662138,0
1002,59,40,85.0523404322,169.3376068376,47.6969486019,38.1224658571,5104.4292222711,10093.0552064130,2991.5673225597,2228.6651378404,84.5920266078,5101.1934866927,1
745,152,37,174.0379395748,351.8661850705,140.9396141498,29.3080195041,10373.9773393581,21010.8113811732,8538.9634919485,1572.1571449527,173.0929381879,10410.5653244844,0
956,134,31,298.8423394049,800.4411764706,84.9673202614,11.1185214827,21740.6714495347,59616.9101627579,5163.7457815370,441.3584043091,418.9938964500,39803.1927087794,1
2485,136,76,325.7754149194,378.4878446333,329.4830666636,269.3553334612,19602.6106031981,22648.2523657297,19473.8144034804,16685.7650403842,390.5297747010,25415.0965912801,1
753,89,41,131.8892973856,241.7609351433,69.6015585721,94.4507290096,8295.1487341941,14428.4911991443,4203.9710030987,6891.0723645081,115.4816091028,7128.3784420004,1
1079,86,46,81.3601373032,132.5254088876,92.1023861049,19.4526169171,5261.3656439607,8793.3203119094,6001.7164242761,989.0601956966,101.4896575300,7371.0347081953,0
815,195,48,250.0091227234,614.8542925942,116.6775599129,51.8300653595,15389.1258303195,38047.7732949196,7062.8381890156,3108.6494510658,285.5556012023,18634.2484326751,1
1293,53,53,170.5411406363,436.2745098039,67.5567075115,17.8240363956,10638.5973235023,27770.8093041138,3906.0652416598,864.7172672923,230.5361890246,15309.1088012986,0
1179,147,59,181.0867524713,362.0957826596,148.7788097695,41.9165466937,11259.4080317724,22809.3900806098,8965.4985374496,2595.9358999826,180.2320704914,11681.8504132407,0
839,66,32,268.0723895893,561.6765565875,212.6849705399,56.6628805994,17709.3150749779,37504.8139886209,14053.6934595596,3340.3692842509,255.9827662571,17629.5850248838,0
956,99,42,196.2207477440,517.7727501257,79.4670432275,21.6102572241,11924.6207086827,31948.6177242809,4682.0898319192,977.7116019529,260.6833378870,16117.2555974221,0
1615,55,41,155.3896894387,226.3951734540,211.7698063966,39.9571414991,9964.9610009813,14036.0031644634,13976.7415800648,2648.6737200296,172.3173031543,11394.2375302450,1
775,174,33,325.5564957464,745.9803921569,268.3986928105,27.4017014213,21332.2039218191,50869.4892989876,16061.8058225469,1331.7574282867,320.7343232938,23805.3193187472,1
1121,128,43,179.9392551187,362.0041857323,108.0753968254,69.7381827984,11034.8050925956,21224.8535442338,7823.8481040564,4055.7136294966,153.4272038844,9304.5377681807,0
1275,54,44,144.3973302493,315.4761904762,119.7829131653,8.2469821241,9848.9469893646,22784.3915343915,7181.8788790026,284.0667682257,183.1136244095,16308.6012448438,0
1460,48,72,191.0484305508,507.6300085251,60.3319521270,21.7962380047,11733.0109156048,31543.2400581716,3566.6275363242,1109.4269710669,284.5548200602,18004.5123953920,0
1169,35,50,217.7787899788,461.5859885621,178.1250000000,27.2365557479,13123.6407410621,27574.2373559582,10573.8311119655,2043.0813015791,212.7991029633,12731.1203609070,0
504,36,17,134.8702255025,251.4822595705,144.8761609907,35.2263010467,9636.7298505250,20039.6750475789,8797.4075201207,2000.4529539805,88.3532651493,9387.2901334682,1
2104,130,57,261.2301122423,425.5723941998,185.2185334798,201.9249770740,16083.9634853023,25682.0407925668,12819.1775090542,11537.7792082084,403.7651463632,26639.9169667504,1
956,139,42,196.2207477440,517.7727501257,79.4670432275,21.6102572241,11924.6207086827,31948.6177242809,4682.0898319192,977.7116019529,260.6833378870,16117.2555974221,1
1263,96,66,60.7383540560,102.0470814588,60.1275051083,25.8250807490,3746.5291312125,6565.9835853774,3639.1401384477,1391.2759680230,64.4082385844,4491.6469048794,0
859,124,34,218.7290788397,502.2801544860,142.0083184789,11.8987635541,14071.7488713098,33336.5657487990,8555.6157499641,323.0651151663,219.4964647752,16482.9009296690,1
614,140,31,265.0032453515,629.7537348273,105.2130467572,60.0429544699,16234.3215552013,37745.0951922163,7355.0866848170,3602.7827885707,277.7815266420,16890.3254093044,1
672,101,34,91.9598765547,213.8368983957,36.9073865591,25.1353447094,6120.2687113323,14905.6592210067,2145.7803004915,1309.3666124987,124.1808724521,9905.1848213041,0
511,106,23,292.6856753002,834.0086034414,13.4930783908,72.3675833970,20992.4506637504,60307.9510865971,589.3855198693,5078.9369081776,397.8725738062,33658.8240194329,1
388,90,25,233.5754013144,391.5295284781,127.4666918049,181.7299836601,16095.9474683418,29561.5965612825,7696.1874594142,11030.0583843287,172.0673236596,16448.0721689998,1
777,179,36,112.4545694431,260.9551396316,77.2801544860,19.5746995648,7365.7587759271,17828.6293102109,4700.8829403221,906.9929455987,140.9981501465,11373.9605413884,0
940,93,46,128.6817478384,300.6123560535,59.5152505447,25.9176369169,9609.9714710877,19750.9774516197,6700.3418378971,2378.5951237463,142.9357049051,13016.7010205818,1
1403,222,53,259.8801361227,361.2401823474,350.9227220300,82.7645708213,15499.0455224195,21448.4356474872,21212.4060504632,4748.0034294504,169.9159648692,10292.5928280020,1
1472,84,59,221.2799084343,257.8861409522,347.0310936376,70.5688016834,14519.8134410063,19148.4301811170,19855.0792554331,5320.1315938902,290.8763303792,22147.4709750474,1
263,42,13,191.3943355120,496.6299019608,61.9281045752,15.6250000000,11919.4229071440,30922.8271578239,3858.8790636080,976.5625000000,163.0759009813,10211.6758140235,1
2097,104,63,202.7439683009,293.0937411196,258.3769351865,77.0356254267,12123.1703318759,18342.7591776427,14896.6393079250,4342.4295432477,243.2238496579,15421.1542991569,1
690,90,35,156.7133414452,345.7686104745,92.3945335710,46.2235476941,11114.8815857772,25398.7443660372,5280.1729327104,3676.1712391093,161.9157432349,15428.2011287850,1
729,90,33,157.2353603933,395.2274681803,89.5632798574,18.3624052210,9446.3976341863,23896.3111202317,5547.8838796903,784.2774294742,166.1336862839,10095.2296732070,1
723,84,39,123.8286069061,272.9273653906,92.4286908250,26.7678656537,7680.2535800160,17511.5501788043,5469.9267980044,1339.3260265753,129.8470959634,8184.4140503129,1
